seed,factor,train_query,test_query,layer,token,bacc
16132,identity,0,0,0,cls,0.5
16132,identity,0,3,0,cls,0.5
16132,identity,0,0,0,entity0,0.777504105090312
16132,identity,0,3,0,entity0,0.52
16132,identity,0,0,0,entity1,0.6346469622331692
16132,identity,0,3,0,entity1,0.45999999999999996
16132,identity,0,0,0,identity_role,1.0
16132,identity,0,3,0,identity_role,1.0
16132,identity,0,0,0,beneficiary_role,0.6625615763546798
16132,identity,0,3,0,beneficiary_role,0.6000000000000001
16132,identity,0,0,0,concern_context,0.5
16132,identity,0,3,0,concern_context,0.5
16132,identity,0,0,0,query,0.5
16132,identity,0,3,0,query,0.5
16132,identity,0,0,1,cls,1.0
16132,identity,0,3,1,cls,0.66
16132,identity,0,0,1,entity0,0.9761904761904762
16132,identity,0,3,1,entity0,0.6200000000000001
16132,identity,0,0,1,entity1,0.9006568144499179
16132,identity,0,3,1,entity1,0.5
16132,identity,0,0,1,identity_role,1.0
16132,identity,0,3,1,identity_role,1.0
16132,identity,0,0,1,beneficiary_role,0.9285714285714286
16132,identity,0,3,1,beneficiary_role,0.5
16132,identity,0,0,1,concern_context,1.0
16132,identity,0,3,1,concern_context,0.8200000000000001
16132,identity,0,0,1,query,1.0
16132,identity,0,3,1,query,0.5
16132,identity,0,0,2,cls,1.0
16132,identity,0,3,2,cls,0.6
16132,identity,0,0,2,entity0,1.0
16132,identity,0,3,2,entity0,0.62
16132,identity,0,0,2,entity1,1.0
16132,identity,0,3,2,entity1,0.52
16132,identity,0,0,2,identity_role,1.0
16132,identity,0,3,2,identity_role,1.0
16132,identity,0,0,2,beneficiary_role,1.0
16132,identity,0,3,2,beneficiary_role,0.56
16132,identity,0,0,2,concern_context,1.0
16132,identity,0,3,2,concern_context,0.76
16132,identity,0,0,2,query,1.0
16132,identity,0,3,2,query,0.5
16132,identity,0,0,3,cls,1.0
16132,identity,0,3,3,cls,0.6
16132,identity,0,0,3,entity0,1.0
16132,identity,0,3,3,entity0,0.62
16132,identity,0,0,3,entity1,1.0
16132,identity,0,3,3,entity1,0.52
16132,identity,0,0,3,identity_role,1.0
16132,identity,0,3,3,identity_role,1.0
16132,identity,0,0,3,beneficiary_role,1.0
16132,identity,0,3,3,beneficiary_role,0.58
16132,identity,0,0,3,concern_context,1.0
16132,identity,0,3,3,concern_context,0.76
16132,identity,0,0,3,query,1.0
16132,identity,0,3,3,query,0.5
16132,beneficiary,1,1,0,cls,0.5
16132,beneficiary,1,3,0,cls,0.5
16132,beneficiary,1,1,0,entity0,0.625
16132,beneficiary,1,3,0,entity0,0.56
16132,beneficiary,1,1,0,entity1,0.6785714285714286
16132,beneficiary,1,3,0,entity1,0.48000000000000004
16132,beneficiary,1,1,0,identity_role,0.625
16132,beneficiary,1,3,0,identity_role,0.56
16132,beneficiary,1,1,0,beneficiary_role,1.0
16132,beneficiary,1,3,0,beneficiary_role,1.0
16132,beneficiary,1,1,0,concern_context,0.5
16132,beneficiary,1,3,0,concern_context,0.5
16132,beneficiary,1,1,0,query,0.5
16132,beneficiary,1,3,0,query,0.5
16132,beneficiary,1,1,1,cls,1.0
16132,beneficiary,1,3,1,cls,0.76
16132,beneficiary,1,1,1,entity0,0.8782467532467533
16132,beneficiary,1,3,1,entity0,0.62
16132,beneficiary,1,1,1,entity1,0.9415584415584416
16132,beneficiary,1,3,1,entity1,0.5800000000000001
16132,beneficiary,1,1,1,identity_role,0.9415584415584416
16132,beneficiary,1,3,1,identity_role,0.8400000000000001
16132,beneficiary,1,1,1,beneficiary_role,1.0
16132,beneficiary,1,3,1,beneficiary_role,1.0
16132,beneficiary,1,1,1,concern_context,1.0
16132,beneficiary,1,3,1,concern_context,0.8400000000000001
16132,beneficiary,1,1,1,query,1.0
16132,beneficiary,1,3,1,query,0.5
16132,beneficiary,1,1,2,cls,1.0
16132,beneficiary,1,3,2,cls,0.66
16132,beneficiary,1,1,2,entity0,1.0
16132,beneficiary,1,3,2,entity0,0.6799999999999999
16132,beneficiary,1,1,2,entity1,1.0
16132,beneficiary,1,3,2,entity1,0.52
16132,beneficiary,1,1,2,identity_role,1.0
16132,beneficiary,1,3,2,identity_role,0.58
16132,beneficiary,1,1,2,beneficiary_role,1.0
16132,beneficiary,1,3,2,beneficiary_role,1.0
16132,beneficiary,1,1,2,concern_context,1.0
16132,beneficiary,1,3,2,concern_context,0.8200000000000001
16132,beneficiary,1,1,2,query,1.0
16132,beneficiary,1,3,2,query,0.5
16132,beneficiary,1,1,3,cls,1.0
16132,beneficiary,1,3,3,cls,0.66
16132,beneficiary,1,1,3,entity0,1.0
16132,beneficiary,1,3,3,entity0,0.6799999999999999
16132,beneficiary,1,1,3,entity1,1.0
16132,beneficiary,1,3,3,entity1,0.52
16132,beneficiary,1,1,3,identity_role,1.0
16132,beneficiary,1,3,3,identity_role,0.56
16132,beneficiary,1,1,3,beneficiary_role,1.0
16132,beneficiary,1,3,3,beneficiary_role,1.0
16132,beneficiary,1,1,3,concern_context,1.0
16132,beneficiary,1,3,3,concern_context,0.8200000000000001
16132,beneficiary,1,1,3,query,1.0
16132,beneficiary,1,3,3,query,0.5
16132,concern,2,2,0,cls,0.5
16132,concern,2,3,0,cls,0.5
16132,concern,2,2,0,entity0,0.7833333333333333
16132,concern,2,3,0,entity0,0.50169779286927
16132,concern,2,2,0,entity1,0.8
16132,concern,2,3,0,entity1,0.5254668930390493
16132,concern,2,2,0,identity_role,0.6166666666666667
16132,concern,2,3,0,identity_role,0.5356536502546689
16132,concern,2,2,0,beneficiary_role,0.5333333333333333
16132,concern,2,3,0,beneficiary_role,0.5560271646859083
16132,concern,2,2,0,concern_context,1.0
16132,concern,2,3,0,concern_context,1.0
16132,concern,2,2,0,query,0.5
16132,concern,2,3,0,query,0.5
16132,concern,2,2,1,cls,1.0
16132,concern,2,3,1,cls,0.7903225806451613
16132,concern,2,2,1,entity0,1.0
16132,concern,2,3,1,entity0,0.7258064516129032
16132,concern,2,2,1,entity1,1.0
16132,concern,2,3,1,entity1,0.797962648556876
16132,concern,2,2,1,identity_role,1.0
16132,concern,2,3,1,identity_role,1.0
16132,concern,2,2,1,beneficiary_role,1.0
16132,concern,2,3,1,beneficiary_role,0.9032258064516129
16132,concern,2,2,1,concern_context,1.0
16132,concern,2,3,1,concern_context,1.0
16132,concern,2,2,1,query,1.0
16132,concern,2,3,1,query,0.6774193548387097
16132,concern,2,2,2,cls,1.0
16132,concern,2,3,2,cls,0.6451612903225806
16132,concern,2,2,2,entity0,1.0
16132,concern,2,3,2,entity0,0.6935483870967742
16132,concern,2,2,2,entity1,1.0
16132,concern,2,3,2,entity1,0.9414261460101867
16132,concern,2,2,2,identity_role,1.0
16132,concern,2,3,2,identity_role,0.9193548387096775
16132,concern,2,2,2,beneficiary_role,1.0
16132,concern,2,3,2,beneficiary_role,0.935483870967742
16132,concern,2,2,2,concern_context,1.0
16132,concern,2,3,2,concern_context,1.0
16132,concern,2,2,2,query,1.0
16132,concern,2,3,2,query,0.5
16132,concern,2,2,3,cls,1.0
16132,concern,2,3,3,cls,0.6612903225806451
16132,concern,2,2,3,entity0,1.0
16132,concern,2,3,3,entity0,0.6935483870967742
16132,concern,2,2,3,entity1,1.0
16132,concern,2,3,3,entity1,0.9414261460101867
16132,concern,2,2,3,identity_role,1.0
16132,concern,2,3,3,identity_role,0.9193548387096775
16132,concern,2,2,3,beneficiary_role,1.0
16132,concern,2,3,3,beneficiary_role,0.935483870967742
16132,concern,2,2,3,concern_context,1.0
16132,concern,2,3,3,concern_context,1.0
16132,concern,2,2,3,query,1.0
16132,concern,2,3,3,query,0.5
